#{"t_start": 1713110894.1772404, "env_id": "None"}
r,l,t
-208.0,4500,23.190229
106.0,4500,43.928355
59.0,4500,57.09256
-25.0,4500,78.598303
-43.0,4500,92.862031
187.0,4500,112.191944
45.0,4500,125.174389
-142.0,4500,146.144482
-90.0,4500,168.10248
